framework,projeto,commits,date,numberOfJavaFiles,countLineCode/numberOfJavaFiles,SumCyclomaticStrict/CountDeclMethod
spring,spring-guides/gs-gateway,febb3110a3627c7b42343f3bd98b139be116fa16,2013-10-28 22:22:38-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,f0ded7829919ba461310d5e8a381485b6c7bfbb0,2013-11-25 14:08:01-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,86f7c77a41ccbd879b75c9e488debf47f579c8fd,2014-01-15 10:43:00-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,6a95e9d59e1227131a5b9feb71f7a7dd10f9b999,2014-01-16 14:35:59-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,c08465780aaa68135629e7e73a6172d4c02ed66a,2014-01-22 12:20:59-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,f13af5e6c11761daf3940f70e171682714e38e53,2014-02-12 09:17:09-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,bff01b24f02a944c7337290450cc2a9f0468d445,2014-02-13 12:37:56-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,e87d20ee0fabf23520d256a859b95844b9491489,2014-02-14 11:23:16-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,18024babd42676b338b7d420e7625071f599e699,2014-02-14 14:53:19-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,842b7680631b2f41876678dad2c5b9fc3c477c91,2014-02-14 15:05:54-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,687f8a6d3db1956ed5bbbaaedbd1fffb72f181cf,2014-02-17 15:50:38-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,a20b8d4ce7629f3224342b175549cab0adcd9bb2,2014-02-18 16:29:17-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,d508a9fb65b113c25b8b78bf42b3bb4ceb162022,2014-02-19 09:27:20-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,17adf3050e0db5f79f65cf163136b695b72990fe,2014-02-19 09:49:15-06:00,2,11.0,1.0
spring,spring-guides/gs-gateway,7165587df387bc6b1bd5deb636778854138d12fb,2014-03-04 15:08:34-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,777511d1b47ffb6cd3b9a418f878b56e44350d27,2014-03-22 07:17:24-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,5d45dd7ba88adf3a29bd9d8f0c02cb04026bc1a4,2014-04-01 15:10:36-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,abe07b23f9f20e508e1ba85c0b053eb670b4c6a6,2014-04-07 10:08:59-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,e4fed08e4c83a97f36f348330b8a466f4586da76,2014-04-24 09:36:30-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,d24c9ad2f6f35624efbc1b4126b69cae5302f359,2014-05-05 10:13:45-04:00,2,11.0,1.0
spring,spring-guides/gs-gateway,a17d9e502908dfb7453e59fa3342d64068d2328a,2014-06-10 19:15:58-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,cba24b9032c19d44d899802602a060ac197c1f57,2014-06-11 09:08:35-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,f10f510a5a37b8c4ec6b85a84693ccc4f08160b5,2014-06-11 16:47:43-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,98c4126955bbc467974d327f91add686d4838a1e,2014-06-24 19:52:13-04:00,2,11.0,1.0
spring,spring-guides/gs-gateway,00cc3a6914b951f285f2adf1b6c5449b191472c0,2014-06-27 22:54:45-04:00,2,11.0,1.0
spring,spring-guides/gs-gateway,4df4cc18d64c8ae7f04795454be500b30242ef0b,2014-07-08 15:41:20-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,049b379e27495b559e92d7f538070f69d5addf64,2014-08-08 22:11:59-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,d34c7ed85b3cd2ac831226749adf559294bc8da3,2014-09-02 11:48:48-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,aa8e803603ffe4f2431b2604738836c7973b70b1,2014-09-05 11:13:23-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,303e62c277e77025176c347390f4678dc1d3da3b,2014-09-29 12:40:42-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,afe19c33b7bcfce5b266794fa29997b337129700,2014-09-29 12:54:37-05:00,2,11.0,1.0
spring,spring-guides/gs-gateway,35f77bf6642ad7016b95678fe51d8bcabdbb92ae,2014-10-10 22:04:37-05:00,2,11.0,1.0
